ID,CollectorID,Start,End,DateTimePark,Lot,OtherLot,ResidenceBerk,ResidencenonBerk,Destination,OtherDest,boating,swim,wildlifeviewing,sightseeingphoto,dining,dogwalking,charterfishing,shorelinefishing,cruise,picnic,playground,biking,walking,running,OtherUse,Freq,RareFreq,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Duration,GroupNumber,NormallyPark,Near,How,HowFar,Cancel,IdeaBike,IdeaUberLyft,IdeaMoBusStops,IdeaMoBusTrips,IdeaRealTime,IdeaShuttle,IdeaShared,IdeaPaid,IdeaValet,IdeaDriveOnly,OtherIdea,Comments,Age,RaceEthnicity,OtherRE,HispLat,Income,inclevel,inclow,inc2,parkdate,DATE,TIME,scove,ecove,skatesn,olot,de,spincir,spinway,marinb,jk,lm,sw199,swst,fg,launch,shore,southfee,south,north,area,location
114682096182,432142817,2024-09-05T15:08:50Z,2024-09-05T15:10:11Z,08/22/2024 06:07 PM,J&K,NA,West of San Pablo Avenue,NA,Other (specify),Walking Around,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,walking,NA,NA,Less than once a month,NA,NA,NA,NA,NA,Friday,Saturday,Sunday,1-2 hours,Drove Alone,Yes,Yes,I found parking quickly near my destination.,5,No,Secure Bike Parking and Improved Bike Paths,Uber/Lyft pick up and drop off locations,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30-39,White alone,NA,No,"$0-$24,999","$0-$24,999",1,<$75k,2024-08-22T13:07:00Z,2024-08-22,06:07 AM,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,1,1,0,south,J&K
114682095614,432142817,2024-09-05T15:07:38Z,2024-09-05T15:08:45Z,08/22/2024 03:50 PM,Spinnaker Way,NA,From Outside Berkeley (please specify the City/Town),Fairfield,NA,NA,NA,NA,NA,sightseeing/photography,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,For special events,NA,NA,NA,NA,NA,NA,NA,NA,1-2 hours,Drove Alone,NA,Yes,I found parking quickly near my destination.,1,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-08-22T10:50:00Z,2024-08-22,03:50 AM,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,0,0,1,north,Spinnaker Way
114682094601,432142817,2024-09-05T15:06:44Z,2024-09-05T15:07:33Z,08/22/2024 04:06 PM,Spinnaker Way,NA,East of Shattuck Street,NA,NA,NA,NA,NA,NA,sightseeing/photography,NA,NA,NA,NA,NA,NA,NA,NA,walking,NA,NA,A few times a month,NA,NA,NA,NA,NA,NA,NA,NA,1-2 hours,1,Yes,Yes,I found parking quickly near my destination.,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,I will only drive to Waterfront,NA,NA,70 or older,White alone,NA,No,"$150,000-$174,999","$150,000-$174,999",0,>=$75k,2024-08-22T11:06:00Z,2024-08-22,04:06 AM,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,0,0,1,north,Spinnaker Way
114682093839,432142817,2024-09-05T15:05:38Z,2024-09-05T15:06:40Z,08/22/2024 04:14 PM,Spinnaker Way,NA,From Outside Berkeley (please specify the City/Town),Oakland,Park: Cesar Chavez Park,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,walking,NA,NA,A few times a month,NA,NA,NA,NA,Thursday,Friday,NA,NA,2-4 hours,Drove Alone,Yes,Yes,I found parking quickly near my destination.,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,shuttle from parking to waterfront,NA,50-59,Asian alone,NA,No,NA,NA,NA,NA,2024-08-22T11:14:00Z,2024-08-22,04:14 AM,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,0,0,1,north,Spinnaker Way
114682093140,432142817,2024-09-05T15:04:39Z,2024-09-05T15:05:33Z,08/22/2024 04:41 PM,Marina Blvd,NA,West of Shattuck Street,NA,Park: Cesar Chavez Park,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,walking,NA,NA,Less than once a month,NA,NA,NA,NA,NA,NA,NA,NA,1-2 hours,1,Yes,Yes,I found parking quickly near my destination.,NA,No,NA,NA,NA,More frequent AC Transit bus service,NA,NA,NA,Paid Parking during the busiest times,NA,NA,ferry,NA,50-59,Black or African American alone,NA,No,"$200,000 and up","$200,000 and up",0,>=$75k,2024-08-22T11:41:00Z,2024-08-22,04:41 AM,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,0,0,0,other,Marina Blvd
114682092234,432142817,2024-09-05T15:03:15Z,2024-09-05T15:04:13Z,08/22/2024 04:15 PM,Spinnaker Way,NA,From Outside Berkeley (please specify the City/Town),Oakland,Park: Cesar Chavez Park,NA,NA,NA,NA,NA,NA,dog walking,NA,NA,NA,NA,NA,NA,NA,NA,NA,Every day,NA,Monday,Tuesday,Wednesday,Thursday,NA,Saturday,Sunday,1-2 hours,Drove Alone,Yes,Yes,I found parking quickly near my destination.,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,I will only drive to Waterfront,NA,NA,30-39,NA,NA,No,"$200,000 and up","$200,000 and up",0,>=$75k,2024-08-22T11:15:00Z,2024-08-22,04:15 AM,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,0,0,1,north,Spinnaker Way
114682090818,432142817,2024-09-05T15:01:17Z,2024-09-05T15:02:41Z,08/22/2024 04:50 PM,Spinnaker Way,NA,West of Shattuck Street,NA,Other (specify),Berkeley Marina,NA,NA,NA,NA,NA,dog walking,NA,NA,NA,NA,NA,NA,NA,NA,NA,Every day,NA,NA,NA,NA,NA,NA,NA,NA,1-2 hours,Drove Alone,Yes,Yes,I found parking quickly near my destination.,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,I will only drive to Waterfront,NA,I come with my dog or to paddleboard (in Albany Bulb) so I can't use public transit easily.,50-59,White alone,NA,No,"$200,000 and up","$200,000 and up",0,>=$75k,2024-08-22T11:50:00Z,2024-08-22,04:50 AM,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,0,0,1,north,Spinnaker Way
114682089844,432142817,2024-09-05T14:59:52Z,2024-09-05T15:01:12Z,08/22/2024 05:10 PM,Spinnaker Way,NA,East of Shattuck Street,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,walking,NA,NA,Every day,NA,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,1-2 hours,Drove Alone,Yes,Yes,I found parking quickly near my destination.,20,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,I will only drive to Waterfront,NA,NA,60-69,Asian alone,NA,No,"$50,000-$74,999","$50,000-$74,999",1,<$75k,2024-08-22T12:10:00Z,2024-08-22,05:10 AM,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,0,0,1,north,Spinnaker Way
114682088093,432142817,2024-09-05T14:57:24Z,2024-09-05T14:59:45Z,08/22/2024 05:34 PM,Marina Blvd,NA,From Outside Berkeley (please specify the City/Town),Southern California,Hotel Guest,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,walking,NA,hotel,For special events,NA,NA,NA,NA,NA,NA,NA,NA,1-2 hours,NA,NA,Yes,I found parking quickly near my destination.,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No need to reduce traffic,safety issue- parking overnight on street - but DoubleTree is expensive,50-59,Other (please specify),Mixed: Asian + White,Yes,"$100,000-$124,999","$100,000-$124,999",0,>=$75k,2024-08-22T12:34:00Z,2024-08-22,05:34 AM,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,0,0,0,other,Marina Blvd
114682087071,432142817,2024-09-05T14:56:06Z,2024-09-05T14:57:21Z,08/22/2024 05:45 PM,Spinnaker Way,NA,From Outside Berkeley (please specify the City/Town),Orinda,Park: Cesar Chavez Park,NA,NA,NA,NA,NA,NA,dog walking,NA,NA,NA,NA,NA,NA,NA,NA,cooler weather,A few times a week,NA,Monday,Tuesday,Wednesday,Thursday,Friday,NA,NA,Less than an hour,Drove Alone,Yes,Yes,I found parking quickly near my destination.,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,I will only drive to Waterfront,NA,NA,60-69,Asian alone,NA,NA,"$200,000 and up","$200,000 and up",0,>=$75k,2024-08-22T12:45:00Z,2024-08-22,05:45 AM,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,0,0,1,north,Spinnaker Way
114682086233,432142817,2024-09-05T14:54:21Z,2024-09-05T14:56:01Z,08/22/2024 05:47 PM,Other (please specify),Marina Turnabout,From Outside Berkeley (please specify the City/Town),El Sobrante,Park: Cesar Chavez Park,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,walking,NA,NA,About once a week,NA,NA,Tuesday,NA,Thursday,NA,NA,NA,Less than an hour,Drove Alone,Yes,Yes,I found parking quickly near my destination.,NA,No,NA,NA,Additional bus stops for AC Transit,More frequent AC Transit bus service,NA,Remote Parking with Free Shuttle Service,"Shared Mobility Services, i.e. scooters and e-bikes",NA,NA,NA,NA,parking is easy,40-49,American Indian and Alaska Native alone,NA,Yes,"$50,000-$74,999","$50,000-$74,999",1,<$75k,2024-08-22T12:47:00Z,2024-08-22,05:47 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,0,other,Other (please specify)
114682084550,432142817,2024-09-05T14:52:41Z,2024-09-05T14:54:15Z,08/22/2024 06:04 PM,Spinnaker Circle,NA,West of Shattuck Street,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,walking,NA,NA,A few times a week,NA,NA,NA,Wednesday,Thursday,NA,Saturday,Sunday,2-4 hours,1,Yes,Yes,I found parking quickly near my destination.,NA,Yes,NA,NA,Additional bus stops for AC Transit,NA,NA,NA,NA,NA,NA,NA,NA,Won't come if parking is hard or not free  Scooter and bike are hard to access Cesar Chavez side,50-59,White alone,NA,No,"$100,000-$124,999","$100,000-$124,999",0,>=$75k,2024-08-22T13:04:00Z,2024-08-22,06:04 AM,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,0,0,1,north,Spinnaker Circle
114682083638,432142817,2024-09-05T14:51:34Z,2024-09-05T14:52:32Z,08/22/2024 06:07 PM,Marina Blvd,NA,West of San Pablo Avenue,NA,Park: Cesar Chavez Park,NA,NA,NA,NA,NA,NA,dog walking,NA,NA,NA,NA,NA,NA,NA,NA,NA,A few times a month,NA,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Less than an hour,2,Yes,Yes,I found parking quickly near my destination.,NA,No,Secure Bike Parking and Improved Bike Paths,NA,Additional bus stops for AC Transit,NA,NA,NA,NA,NA,NA,NA,NA,NA,50-59,White alone,NA,No,"$175,000-$199,999","$175,000-$199,999",0,>=$75k,2024-08-22T13:07:00Z,2024-08-22,06:07 AM,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,0,0,0,other,Marina Blvd
114682082620,432142817,2024-09-05T14:50:02Z,2024-09-05T14:51:29Z,08/22/2024 06:08 PM,Other (please specify),Boating Lot,East of Shattuck Street,NA,Park: Cesar Chavez Park,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,running,NA,Every day,NA,Monday,Tuesday,Wednesday,Thursday,Friday,NA,NA,Less than an hour,Drove Alone,Yes,Yes,I found parking quickly near my destination.,NA,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,I will only drive to Waterfront,NA,Please keep waterfront available and FREE to the Berkeley Community and open for boating and sailing people,30-39,White alone,NA,No,"$100,000-$124,999","$100,000-$124,999",0,>=$75k,2024-08-22T13:08:00Z,2024-08-22,06:08 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,0,other,Other (please specify)
114682081467,432142817,2024-09-05T14:48:41Z,2024-09-05T14:49:57Z,08/22/2024 06:18 PM,Spinnaker Way,NA,West of Shattuck Street,NA,Park: Cesar Chavez Park,NA,NA,NA,NA,NA,NA,dog walking,NA,NA,NA,NA,NA,NA,NA,NA,NA,A few times a week,NA,NA,NA,Wednesday,Thursday,NA,Saturday,NA,1-2 hours,Drove Alone,Yes,Yes,I found parking quickly near my destination.,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,I will only drive to Waterfront,NA,Generally drive with dog. Often bring family or meet family,60-69,White alone,NA,No,"$200,000 and up","$200,000 and up",0,>=$75k,2024-08-22T13:18:00Z,2024-08-22,06:18 AM,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,0,0,1,north,Spinnaker Way
114682080458,432142817,2024-09-05T14:47:25Z,2024-09-05T14:48:36Z,08/22/2024 06:30 PM,Spinnaker Way,NA,West of Shattuck Street,NA,Park: Cesar Chavez Park,NA,NA,NA,NA,sightseeing/photography,NA,dog walking,NA,NA,NA,NA,NA,NA,walking,NA,NA,Every day,NA,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Less than an hour,1,Yes,Yes,I found parking quickly near my destination.,NA,No,Secure Bike Parking and Improved Bike Paths,NA,Additional bus stops for AC Transit,More frequent AC Transit bus service,NA,NA,NA,NA,NA,NA,NA,I don't often have a problem finding parking in my desired location,40-49,White alone,NA,No,"$100,000-$124,999","$100,000-$124,999",0,>=$75k,2024-08-22T13:30:00Z,2024-08-22,06:30 AM,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,0,0,1,north,Spinnaker Way
114682079680,432142817,2024-09-05T14:46:18Z,2024-09-05T14:47:21Z,08/22/2024 06:49 PM,H&I,NA,From Outside Berkeley (please specify the City/Town),N/A,Boat Slip,NA,sailing/boating,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,A few times a month,NA,Monday,Tuesday,NA,NA,NA,NA,NA,4-8 hours,Drove Alone,Yes,Yes,I found parking quickly near my destination.,NA,No,Secure Bike Parking and Improved Bike Paths,NA,Additional bus stops for AC Transit,More frequent AC Transit bus service,NA,NA,NA,NA,NA,I will only drive to Waterfront,NA,NA,40-49,Other (please specify),N/A,No,"$200,000 and up","$200,000 and up",0,>=$75k,2024-08-22T13:49:00Z,2024-08-22,06:49 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,other,H&I
114682078587,432142817,2024-09-05T14:44:58Z,2024-09-05T14:46:13Z,08/22/2024 04:20 PM,Seawall Drive (Street),NA,From Outside Berkeley (please specify the City/Town),Richmond,Other (specify),Berkeley Marina,NA,NA,wildlife viewing,sightseeing/photography,NA,NA,NA,NA,NA,NA,NA,NA,walking,NA,NA,A few times a week,NA,Monday,NA,Wednesday,Thursday,NA,NA,NA,2-4 hours,1,No,No,I found parking quickly near my destination.,10,No,Secure Bike Parking and Improved Bike Paths,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,This is a great place,60-69,White alone,NA,No,"$50,000-$74,999","$50,000-$74,999",1,<$75k,2024-08-22T11:20:00Z,2024-08-22,04:20 AM,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,0,1,0,south,Seawall Drive (Street)
114682077427,432142817,2024-09-05T14:43:16Z,2024-09-05T14:44:53Z,08/22/2024 03:00 PM,199 Seawall Drive,NA,From Outside Berkeley (please specify the City/Town),Oakland,Other (specify),Berkeley Marina,NA,NA,wildlife viewing,NA,NA,NA,NA,NA,NA,picnicking,NA,NA,walking,NA,NA,A few times a month,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Yes,Yes,I found parking quickly near my destination.,15,No,NA,NA,Additional bus stops for AC Transit,More frequent AC Transit bus service,NA,NA,NA,NA,NA,NA,NA,NA,18-29,White alone,NA,Yes,"$25,000-$49,999","$25,000-$49,999",1,<$75k,2024-08-22T10:00:00Z,2024-08-22,03:00 AM,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,0,0,0,other,199 Seawall Drive
114682073360,432142817,2024-09-05T14:37:25Z,2024-09-05T14:43:12Z,08/22/2024 03:30 PM,South Cove West,NA,West of San Pablo Avenue,NA,Other (specify),Cal Sailing Club & Cal Adventures,sailing/boating,swimming,NA,NA,dining,NA,NA,NA,cruise,NA,NA,NA,walking,running,NA,A few times a week,NA,NA,Tuesday,NA,Thursday,Friday,Saturday,Sunday,4-8 hours,Drove Alone,Yes,Yes,"I found a parking space near my destination, but I had to drive around to find it.",NA,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I think the fishermen that park in this lot take up a lot of space, as well as the people that park here for months (no fault of their own).  Weekdays- parking is not bad if you are going to the waterfront, but weekends are Bad, especially during summer, The parking spaces for the Berkeley police should be used as overflow. Improved signs and wayfinding would be good. Fishing/fishermen parking should be pushed to overflow. No paid parking Please. There are people that have worked (volunteer) for over 20 years at the marina. Parking is important but paid parking would destroy the meaning of Berkeley's water recreation (sailing, swimming, windsurfing at the affordable prices for those that cannot afford or have access to these activities)",30-39,Other (please specify),Mixed,No,NA,NA,NA,NA,2024-08-22T10:30:00Z,2024-08-22,03:30 AM,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,1,0,south,South Cove West
114682071645,432142817,2024-09-05T14:35:15Z,2024-09-05T14:37:20Z,08/22/2024 07:00 PM,L&M lot,NA,West of San Pablo Avenue,NA,Boat Slip,NA,sailing/boating,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,live-aboard boat,Every day,NA,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,8+ hours,Drove Alone,Yes,Yes,I found parking quickly near my destination.,NA,No,Secure Bike Parking and Improved Bike Paths,NA,NA,More frequent AC Transit bus service,Real-time parking information and wayfinding,NA,"Shared Mobility Services, i.e. scooters and e-bikes",Paid Parking during the busiest times,NA,NA,Allow e-scooter to come to the marina. They usually geo-fence @ 80 highway/overpasses,NA,40-49,White alone,NA,No,NA,NA,NA,NA,2024-08-22T14:00:00Z,2024-08-22,07:00 AM,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,0,1,0,south,L&M lot
114682070586,432142817,2024-09-05T14:32:41Z,2024-09-05T14:35:11Z,08/22/2024 06:00 PM,O Lot,NA,From Outside Berkeley (please specify the City/Town),Fremont,Other (specify),M Dock,sailing/boating,NA,wildlife viewing,NA,NA,NA,NA,NA,NA,NA,NA,NA,walking,NA,NA,A few times a week,NA,NA,Tuesday,NA,Thursday,NA,Saturday,Sunday,2-4 hours,Drove Alone,Yes,Yes,I found parking quickly near my destination.,10,Yes,NA,NA,Additional bus stops for AC Transit,NA,Real-time parking information and wayfinding,NA,NA,NA,NA,NA,NA,NA,60-69,Asian alone,NA,No,"$50,000-$74,999","$50,000-$74,999",1,<$75k,2024-08-22T13:00:00Z,2024-08-22,06:00 AM,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,0,1,0,south,O Lot
114682068498,432142817,2024-09-05T14:30:50Z,2024-09-05T14:32:02Z,08/22/2024 05:00 PM,199 Seawall Drive,NA,West of Shattuck Street,NA,Other (specify),Water Area,NA,NA,NA,sightseeing/photography,NA,NA,NA,NA,NA,picnicking,NA,NA,NA,NA,NA,Less than once a month,NA,NA,NA,NA,Thursday,NA,NA,Sunday,2-4 hours,3+,Yes,Yes,I found parking quickly near my destination.,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,I will only drive to Waterfront,NA,NA,70 or older,White alone,NA,No,"$125,000-$149,999","$125,000-$149,999",0,>=$75k,2024-08-22T12:00:00Z,2024-08-22,05:00 AM,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,0,0,0,other,199 Seawall Drive
114682067191,432142817,2024-09-05T14:29:10Z,2024-09-05T14:30:45Z,08/22/2024 06:18 PM,O Lot,NA,West of San Pablo Avenue,NA,Other (specify),Berkeley Marina,sailing/boating,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Every day,NA,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,8+ hours,2,Yes,Yes,I found parking quickly near my destination.,NA,NA,Secure Bike Parking and Improved Bike Paths,NA,Additional bus stops for AC Transit,More frequent AC Transit bus service,Real-time parking information and wayfinding,Remote Parking with Free Shuttle Service,"Shared Mobility Services, i.e. scooters and e-bikes",Paid Parking during the busiest times,Valet Parking during busy times,I will only drive to Waterfront,N/A,NA,50-59,Other (please specify),N/A,No,"$25,000-$49,999","$25,000-$49,999",1,<$75k,2024-08-22T13:18:00Z,2024-08-22,06:18 AM,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,0,1,0,south,O Lot
114682066553,432142817,2024-09-05T14:28:20Z,2024-09-05T14:29:05Z,08/22/2024 05:50 PM,L&M lot,NA,From Outside Berkeley (please specify the City/Town),Richmond,Boat Slip,NA,sailing/boating,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,About once a week,NA,NA,NA,NA,Thursday,NA,NA,NA,1-2 hours,Drove Alone,Yes,Yes,I found parking quickly near my destination.,NA,No,Secure Bike Parking and Improved Bike Paths,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60-69,White alone,NA,NA,"$150,000-$174,999","$150,000-$174,999",0,>=$75k,2024-08-22T12:50:00Z,2024-08-22,05:50 AM,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,0,1,0,south,L&M lot
114682065472,432142817,2024-09-05T14:26:53Z,2024-09-05T14:28:15Z,08/22/2024 12:00 AM,Skates/N Lot,NA,From Outside Berkeley (please specify the City/Town),N/A,"Work i.e. deck hand, commercial fishing captain, hotel employee, etc.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,work,Every day,NA,NA,Tuesday,Wednesday,Thursday,NA,NA,NA,4-8 hours,Drove Alone,Yes,Yes,I found parking quickly near my destination.,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,I will only drive to Waterfront,NA,Cameras to prevent car theft,18-29,Other (please specify),N/A,Yes,"$75,000-$99,999","$75,000-$99,999",0,>=$75k,2024-08-22T19:00:00Z,2024-08-22,12:00 PM,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,1,0,south,Skates/N Lot
114682064313,432142817,2024-09-05T14:25:17Z,2024-09-05T14:26:48Z,08/22/2024 05:35 PM,L&M lot,NA,From Outside Berkeley (please specify the City/Town),El Cerrito,NA,NA,sailing/boating,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dragon Boat Practice,A few times a week,NA,NA,Tuesday,NA,Thursday,NA,NA,Sunday,1-2 hours,Drove Alone,Yes,Yes,I found parking quickly near my destination.,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,I will only drive to Waterfront,NA,Use the vacant lots near His Lordships,60-69,Asian alone,NA,No,"$25,000-$49,999","$25,000-$49,999",1,<$75k,2024-08-22T12:35:00Z,2024-08-22,05:35 AM,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,0,1,0,south,L&M lot
114682062954,432142817,2024-09-05T14:23:33Z,2024-09-05T14:25:12Z,08/22/2024 06:30 PM,South Cove West,NA,From Outside Berkeley (please specify the City/Town),N/A,Other (specify),Berkeley Marina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,water sports/paddling,Rarely (please specify time of year),3x this year,NA,NA,NA,NA,NA,NA,NA,4-8 hours,Drove Alone,Yes,Yes,I found parking quickly near my destination.,5,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,I will only drive to Waterfront,NA,parking is good  bathrooms are clean  water/charging stations,50-59,White alone,NA,No,"$50,000-$74,999","$50,000-$74,999",1,<$75k,2024-08-22T13:30:00Z,2024-08-22,06:30 AM,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,1,0,south,South Cove West
114682061401,432142817,2024-09-05T14:21:25Z,2024-09-05T14:23:28Z,08/22/2024 06:10 PM,South Cove East,NA,West of San Pablo Avenue,NA,Other (specify),Berkeley Marina,NA,NA,NA,sightseeing/photography,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,A few times a week,NA,Monday,NA,NA,NA,Friday,Saturday,NA,4-8 hours,1,Yes,Yes,I found parking quickly near my destination.,NA,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,I will only drive to Waterfront,NA,Parking is easy to find after 5pm  enjoy evening Lot parking,30-39,White alone,NA,No,"$50,000-$74,999","$50,000-$74,999",1,<$75k,2024-08-22T13:10:00Z,2024-08-22,06:10 AM,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,1,0,south,South Cove East
114682060538,432142817,2024-09-05T14:20:15Z,2024-09-05T14:21:20Z,08/22/2024 05:52 PM,South Cove West,NA,West of Shattuck Street,NA,NA,NA,NA,NA,NA,sightseeing/photography,NA,dog walking,NA,NA,NA,picnicking,NA,NA,NA,NA,NA,About once a week,NA,NA,Tuesday,Wednesday,NA,NA,Saturday,NA,1-2 hours,2,Yes,Yes,I found parking quickly near my destination.,NA,Yes,Secure Bike Parking and Improved Bike Paths,Uber/Lyft pick up and drop off locations,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30-39,Other (please specify),Mexican/Hispanic,Yes,NA,NA,NA,NA,2024-08-22T12:52:00Z,2024-08-22,05:52 AM,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,1,0,south,South Cove West
114682059120,432142817,2024-09-05T14:18:20Z,2024-09-05T14:20:10Z,08/22/2024 04:40 PM,J&K,NA,West of Shattuck Street,NA,Adventure Playground,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,playground,NA,NA,NA,NA,About once a week,NA,NA,NA,NA,Thursday,NA,Saturday,NA,NA,2,Yes,Yes,"I found a parking space near my destination, but I had to drive around to find it.",0,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,I will only drive to Waterfront,NA,"-more transit/free transit  -no paid parking  -build housing/shelter for homeless: showers, RV hookups",NA,NA,NA,NA,NA,NA,NA,NA,2024-08-22T11:40:00Z,2024-08-22,04:40 AM,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,1,1,0,south,J&K
114682058165,432142817,2024-09-05T14:16:50Z,2024-09-05T14:18:13Z,08/22/2024 04:30 PM,J&K,NA,From Outside Berkeley (please specify the City/Town),N/A,"Work i.e. deck hand, commercial fishing captain, hotel employee, etc.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,work,Every day,NA,Monday,Tuesday,Wednesday,Thursday,Friday,NA,NA,8+ hours,Drove Alone,Yes,Yes,"I found a parking space near my destination, but I had to drive around to find it.",2,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,carpool,-safety  -break-ins,30-39,NA,NA,Yes,"$50,000-$74,999","$50,000-$74,999",1,<$75k,2024-08-22T11:30:00Z,2024-08-22,04:30 AM,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,1,1,0,south,J&K
114682056929,432142817,2024-09-05T14:15:01Z,2024-09-05T14:16:44Z,08/22/2024 03:38 PM,J&K,NA,West of San Pablo Avenue,NA,Boat Slip,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,playground,NA,walking,running,NA,Once a month,NA,NA,NA,Wednesday,NA,NA,NA,NA,2-4 hours,Drove Alone,No,Yes,I found parking quickly near my destination.,5,No,NA,NA,Additional bus stops for AC Transit,More frequent AC Transit bus service,NA,NA,NA,NA,NA,I will only drive to Waterfront,electric car,N/A  easy to find parking,70 or older,White alone,NA,No,"$125,000-$149,999","$125,000-$149,999",0,>=$75k,2024-08-22T10:38:00Z,2024-08-22,03:38 AM,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,1,1,0,south,J&K
